"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000170293",9.39030439189261,14.6521956546368,95.5074916901319,3.97267293666332,1.16323389595662,11.3559619899646,2.64467249719855,3.33072098314003,1.65305467965161,1.38905331550279,0.266414378516278,0.279075737845413
"ENSG00000170296",11.0471474941539,38.9291889439897,512.977841730717,452.486581979866,13.0462149871706,53.3827273032525,100.138135861539,36.3405957820603,24.8772566343436,21.0554463951378,54.1059925795789,18.695665643824
"ENSG00000170310",4.95109678524972,28.8164766369204,194.354406166632,19.0602224601108,10.2653430207909,11.2589024857769,31.8719491297725,23.0931134218907,4.92686987402815,51.6054097555838,31.9281514396592,2.36825038279807
"ENSG00000170312",252.630305714193,946.794898169461,10088.3172405203,268.694401711505,155.287502321996,2687.71002482764,1057.84716013048,174.173300084362,37.023916019936,781.841562404715,396.770370829173,176.05261621686
"ENSG00000170315",171.96178472452,1449.95895482757,4708.56326963516,242.720091504641,287.110812781448,299.289563547106,971.85942951396,157.968241787507,80.0855920237269,500.832376908921,286.614495054541,151.967525575512
"ENSG00000170322",32.1203353456128,199.341098953012,1106.20407041862,176.992824855904,33.2351547130695,281.618151400704,244.137454333227,85.3940490588336,24.6278202346957,420.51659886131,74.72919584345,33.6558372666285
"ENSG00000170324",0.743115654804743,18.2652270329287,42.8393009263392,10.4419980456892,0.509281614943711,3.21082688771609,25.7054103305283,6.47876797114718,22.4885428785182,9.92515281127244,3.01870230312705,1.45520610634528
"ENSG00000170325",2.03538815051815,60.0219865516729,393.933393144195,17.698525801491,2.77539801430143,33.0498396148581,100.073183401288,16.494778175785,14.2711120307422,25.1334331247465,45.3289644450646,4.29197262132019
"ENSG00000170340",8.24047184658713,78.2458758055785,225.956748632751,11.3796224114891,16.8700414477624,33.1298910668277,82.402050318942,9.12792007240522,3.96473578082572,58.2771004640489,32.6605591079745,2.60476942153478
"ENSG00000170345",15.1933394701476,510.509535097252,537.576017056642,0.162947635624532,0.581848921286608,2.64012401336738,248.056717814161,52.5016907740413,6.18090957308009,139.966835175663,59.1127534215735,2.71723742601098
"ENSG00000170348",138.896539416432,1209.30445234412,6908.6917817045,448.361549757963,181.326235136403,2860.30995393081,1685.51715253149,430.960234997445,78.6212872857961,526.934359784108,166.436000351903,119.563793334758
"ENSG00000170364",4.72532706950785,203.908294771116,230.201996637366,25.2189673475614,10.2051782883603,9.42140546944584,56.9688555330683,18.8517618102517,4.84177291836115,39.7941825967828,21.5795646598185,18.0583070603647
"ENSG00000170365",2.32977053509799,36.5460997571485,165.795888352292,3.81490282429081,15.4999558295153,36.3152919541844,60.6441182918533,9.87601881191163,7.48108194068817,51.3758648827799,27.4546293839576,7.55867262688074
"ENSG00000170379",0.678012780751771,2.0550148927443,38.9136434789076,0.899430455271783,0.825635917973557,1.10059760358739,1.91337433886836,1.503533688019,0.495916403895483,0.793095923600524,0.360294851652447,0.119481361994809
"ENSG00000170382",0.071778133739658,0,2.80734142240691,14.6951420609971,8.32134662229521,0.74186290149373,0.0314397899122939,0.164060197654808,0,0,0.263641740187828,0
"ENSG00000170385",14.2083465041379,49.0124894505329,958.275197071589,68.6948599988606,56.3969960356055,138.145522404014,86.3462735643436,39.6892543212161,146.490633662206,79.4661877484395,41.1634970126007,19.0271376282066
"ENSG00000170390",1.49563654852928,9.40788732813083,21.3461444560894,2.91279025289157,2.69061351573998,3.13439866734693,11.5176946437047,10.039952727413,4.13920117619623,5.7872398377493,8.19349095677484,1.6165436709218
"ENSG00000170412",8.26019605652919,60.5131576280012,161.634809168883,19.7110593246024,3.6463421960282,45.5581357670223,49.8889580593985,10.6653604375418,9.71858397078509,16.6906909507303,74.1137690371458,2.94465170369687
"ENSG00000170417",2.68643823233372,15.6641142883472,110.935265885434,1.82207688997768,3.4996841084738,14.7962994155754,6.45010702660218,7.12122772115823,2.7446763835914,9.61981511491484,5.23629040412656,1.61508474260046
"ENSG00000170419",0.217396812645553,5.14696058057528,19.6776267925718,0,0,0.0482997532687765,0,0,0,0.684880454171515,0.131895471605003,0
"ENSG00000170421",197.031308982558,652.728182718411,1457.42831290912,43.5933337642053,376.35351694214,134.358393208142,253.365524972928,138.924866997222,61.5579587738753,50.4768193208557,43.0939834640602,13.8309197818417
"ENSG00000170425",5.43593760127288,9.50076426458741,98.8298766051411,5.33379230362116,3.19152499178813,11.516870082657,8.24600408690104,2.74905089950408,0.876666395496318,13.3821489954483,7.9608005317493,0.572766518357509
"ENSG00000170430",8.23756287919817,53.9184570590427,89.7428815359585,24.7251596581855,19.482893660403,82.0518245266558,33.0753940907347,5.51396933666764,3.20731411952874,51.4990683956883,23.1826995360668,4.05890506658976
"ENSG00000170445",8.26725895879213,54.5393844364342,1108.50630931488,35.6831838186979,44.3293600762694,178.17522466618,254.642884354129,88.6561748638295,48.8784123030469,507.41372199709,67.7286763182934,57.5287334421272
"ENSG00000170448",6.1745484326177,38.6022043543146,357.538766061257,80.0323607659282,2.63507793978033,366.41310879538,109.282872344814,48.8730834013736,43.5926108579732,101.140330153186,16.7378950615974,13.9653894022224
"ENSG00000170456",30.5682790535978,39.9408000067135,73.3497100967218,10.1886037650446,4.17886616811774,27.0711405693147,68.7695234453909,24.1229033751412,5.44107865572485,120.278453258367,284.041019834861,13.881700076416
"ENSG00000170464",0.969696520103487,12.4848198895666,13.8065971593782,6.00742957583682,6.34130910468855,49.3790227555086,22.532227773966,16.3764889299029,17.7564404439038,44.9680369087044,12.0094968541599,1.00057288318972
"ENSG00000170469",0.814658524160409,0.594515232836503,3.75983226215211,1.96484925058198,0.265322425385753,10.0994348952099,4.06519350416104,1.62917717169746,0.22081053939458,6.42654741959436,5.4816678665457,0.808378659978811
