"index","kidneySRR8374780","kidneySRR8374781","liverSRR8374774","liverSRR8374775","lungSRR8374778","lungSRR8374779","sIntestineSRR8374776","sIntestineSRR8374777"
"ENSMUSG00000000001",28.556384246506,32.147367311792,28.1948107126821,30.8146475899448,41.6478889061333,42.2757172558433,75.6187566951731,50.9924210041852
"ENSMUSG00000000028",0.840126585138995,0.832614421911078,0.516534891613079,0.342794707464967,2.16210447682009,2.49701683707663,4.26020731667644,3.91736183800475
"ENSMUSG00000000031",0,0,0,0,3.00140097233578,0.440907887010105,0.0446445685445588,0.103389570942823
"ENSMUSG00000000049",6.74467747638971,4.61355259364264,1292.49598372637,1262.97886910013,2.47041284548591,1.60391209300414,1.37798793751085,1.27647851703561
"ENSMUSG00000000056",7.44644782794265,12.580109869827,9.4741975530349,9.82094581713727,5.55115542299173,5.48087742546894,11.6087025423979,8.41443961268747
"ENSMUSG00000000078",4.69560160612189,7.81142505530354,1.73808941129147,2.61263774371293,45.3331165399373,47.991067013079,58.6770549309078,34.2322845845897
"ENSMUSG00000000085",1.36206242553394,2.38898114409386,1.20470402793644,1.07406670396968,4.77522079417024,5.98265000850732,1.34955835840944,1.8587655497792
"ENSMUSG00000000088",87.586435446642,62.817272267151,30.476331282646,31.305725546798,16.1655656368166,16.4092562694622,69.732223664239,91.2155842909695
"ENSMUSG00000000093",9.72756993788758,13.2525198126592,0.820509427742011,0.632768468430418,55.8475794382532,68.9700697699316,1.42355350665248,2.41993184939808
"ENSMUSG00000000094",0.0216516010548171,0,0.11410328873832,0.0321252638093655,22.9253730958394,26.0144357780323,0,0.0373917001645613
"ENSMUSG00000000120",0.277795193684454,0.244359081032097,0.750755049330675,0.856055310453456,0.514227258870297,0.651985089530323,1.05172550041999,1.18090931872012
"ENSMUSG00000000125",0.885751795167431,0,1.80827993660144,2.09565127136654,0.736104321693795,0.0503730913080466,1.07112131293512,0.70282052289156
"ENSMUSG00000000126",0.309678381683407,0.337262999193595,0.194285213276773,0.196920436555696,3.10508409393945,2.28069504785642,0.296915214051226,0.382004122137798
"ENSMUSG00000000127",0.865393212672823,1.37944530231068,1.24379899038149,0.98052071219175,3.09221259149876,3.49294334297108,2.3467016799063,1.60320110327365
