"","C42_1","C42_2","C42_3","C42B_1","C42B_2","C42B_3","LNCAP_1","LNCAP_2","LNCAP_3","MR49F_1","MR49F_2","MR49F_3"
"ENSG00000198874",12.0284778361942,85.1039849515434,141.355571621193,11.9109530686242,439.092178110964,81.5843851970882,85.7902925195564,4.24798207089725,177.572381276613,267.797152132415,19.0676103642887,13.4535801571795
"ENSG00000198876",44.735526320931,401.563190750727,24.2491058936974,69.5171155606956,1077.12878145848,268.155876082439,222.908110478164,42.227614244712,367.559029726546,1081.33786546532,1572.46479517628,205.304324875904
"ENSG00000198879",0.547663804821818,14.7295814413528,9.47477730062331,3.40437744503292,39.2703201573403,4.02526848606213,0.817111841928752,0.966164538637339,17.0931920131682,28.0069560482565,0.729069754930261,0.504466020018917
"ENSG00000198887",47.1595375296408,252.423187015868,141.335119886693,15.4195745481377,956.410474401742,187.139087918997,407.886830429938,21.5703150112779,1427.84065620278,983.568906361374,1726.21887065219,60.7909070451159
"ENSG00000198890",11.4178546575402,43.176668784751,130.375665016293,27.2819243161727,690.397564056467,212.139631334285,7.79148108183412,47.4135479128622,787.084371199036,541.761193202825,28.5815893692911,9.28719309901383
"ENSG00000198892",1.55806457169027,2.83261181564477,13.2814853935763,2.76459347082014,177.205057594782,37.3679091122767,11.5848301144565,1.60056904348293,66.8016206772771,75.722510797138,30.334702321802,2.43224479576694
"ENSG00000198894",7.26715153884775,77.9287464156982,58.1293450585563,6.455260726386,591.992664334813,89.0197971343657,295.372937912761,77.3097886496065,1014.40666487738,941.948236071974,1253.09280264343,252.141518217646
"ENSG00000198898",81.8136216385027,393.311222109065,173.73055055152,277.523316542509,2412.36405548399,539.855449653846,676.23364721301,49.6635845862018,1329.68963340043,1071.44446881539,2847.28105030398,20.0794149524666
"ENSG00000198900",39.5476593663224,129.750779216204,1095.50852058293,31.8907519281627,2703.5130581768,1127.01613882627,175.190364572286,20.4355372157324,888.757792793495,815.601012704659,413.941141802966,164.981502074374
"ENSG00000198901",51.8807857364814,379.490299033378,293.558376313148,48.0970449550541,566.865641230619,94.8304257440983,126.355261998959,17.5928809527607,1545.12437811047,1372.50043015972,2027.93958890644,57.7936500142613
"ENSG00000198908",1.96340188301931,8.22005957097721,18.4131709264331,2.83630260418089,164.348623408903,55.7037154468722,59.1158333531616,7.56698087584541,148.627982974898,294.068099008272,467.968273622921,5.46132293760787
"ENSG00000198909",2.05179700757263,16.1169363901771,49.4157759148818,16.2974803884129,189.090762677359,43.0830010941544,0.9180729426613,4.02690575425144,120.148369470726,133.749542916873,5.93552159284382,86.6322161901757
"ENSG00000198910",0.0774733734671448,0.300319699630167,0,6.51887448615061,19.7892284663842,3.40740812573952,0,0.120634157024281,0,8.70559155080237,1.6297853029793,0.11062155085491
